scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,vehicle,sample,t_s,ref_step,from_ref_step,zone,zone_name,vel,ff_ref_0,ff_ref_1,act_out,phys_0_yaw_rate,phys_1_slip,phys_2_steer,phys_3_steer_rate,phys_4_e_y,phys_5_e_y_dot,abs_e_y,ttv_ms,ttpnr_ms,ttv_horizon_ms,ttv_censored
rm,v10,1,1,best,kill,-1.00,0,0,8483,84.830002,848300,848301,z0,straight,8.7237997,0,0,0.025355168,0.07130650431,0.008954066783,0.02576309629,0.006259208545,0.1156310737,0.1509531885,0.1156310737,1901.100,1645.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8484,84.839996,848400,848401,z0,straight,8.7202997,0,0,0.025355168,0.07209190726,0.009011354297,0.02581243217,0.003714155406,0.1171093881,0.1446979046,0.1171093881,1891.100,1635.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8485,84.849998,848500,848501,z0,straight,8.7202997,0,0,0.024701299,0.072816208,0.00905875396,0.02583213523,0.0003694160259,0.1185248271,0.1383792609,0.1185248271,1903.200,1645.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8486,84.860001,848600,848601,z0,straight,8.7167997,0,0,0.024701299,0.07347893715,0.00909551885,0.02582268044,-0.002132119611,0.1198767722,0.1320001334,0.1198767722,1893.200,1635.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8487,84.870003,848700,848701,z0,straight,8.7167997,0,0,0.024701299,0.0740756169,0.009122447111,0.0257917922,-0.003942783456,0.1211646572,0.1255686581,0.1211646572,1883.200,1625.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8488,84.879997,848800,848801,z0,straight,8.7131996,0,0,0.023134558,0.07460797578,0.009139295667,0.02572848462,-0.008502523415,0.1223879829,0.1190879717,0.1223879829,1927.900,1675.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8489,84.889999,848900,848901,z0,straight,8.7131996,0,0,0.023134558,0.07506827265,0.009145664051,0.02562629245,-0.01173341088,0.1235462874,0.1125666648,0.1235462874,1917.900,1665.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8490,84.900002,849000,849001,z0,straight,8.7096996,0,0,0.023134558,0.07545676082,0.009140810929,0.02549742162,-0.01388082933,0.1246391907,0.1060083956,0.1246391907,1907.900,1655.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8491,84.910004,849100,849101,z0,straight,8.7096996,0,0,0.022288911,0.07576987892,0.009125684388,0.02534223162,-0.01695992239,0.125666365,0.09942217171,0.125666365,1928.600,1675.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8492,84.919998,849200,849201,z0,straight,8.7061996,0,0,0.022288911,0.07600945234,0.009099903516,0.02516208589,-0.01889895089,0.1266275495,0.0928118974,0.1266275495,1918.600,1665.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8493,84.930000,849300,849301,z0,straight,8.7061996,0,0,0.022288911,0.07617342472,0.009064722806,0.02496725693,-0.01993530802,0.127522558,0.08618670702,0.127522558,1908.600,1655.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8494,84.940002,849400,849401,z0,straight,8.7026997,0,0,0.020490559,0.07626630366,0.009020357393,0.02474596724,-0.02406794578,0.1283512563,0.07955035567,0.1283512563,1967.500,1720.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8495,84.949997,849500,849501,z0,straight,8.7026997,0,0,0.020490559,0.07628241181,0.008966617286,0.02449118719,-0.0266548153,0.1291135699,0.07291188836,0.1291135699,1957.500,1710.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8496,84.959999,849600,849601,z0,straight,8.6991997,0,0,0.020490559,0.07622420043,0.008903062902,0.0242169816,-0.02800673433,0.1298094988,0.06627528369,0.1298094988,1947.500,1700.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8497,84.970001,849700,849701,z0,straight,8.6991997,0,0,0.019611431,0.07609042525,0.008830952458,0.02392456122,-0.03026540019,0.1304391176,0.05964968354,0.1304391176,1973.100,1725.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8498,84.980003,849800,849801,z0,straight,8.6955996,0,0,0.019611431,0.07588525862,0.008750218898,0.02361577377,-0.03131305426,0.1310025454,0.05303886533,0.1310025454,1963.100,1715.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8499,84.989998,849900,849901,z0,straight,8.6955996,0,0,0.019611431,0.07560885698,0.008662381209,0.02330141701,-0.03142375872,0.1314999759,0.04645172879,0.1314999759,1953.100,1705.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8500,85.000000,850000,850001,z0,straight,8.6920996,0,0,0.017879875,0.07526804507,0.008567928337,0.02297063731,-0.03448431939,0.1319316626,0.03989146277,0.1319316626,2017.600,1775.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8501,85.010002,850100,850101,z0,straight,8.6920996,0,0,0.017879875,0.07485947758,0.008466920815,0.02261683531,-0.03605276346,0.1322979182,0.0333663784,0.1322979182,2007.600,1765.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8502,85.019997,850200,850201,z0,straight,8.6885996,0,0,0.017879875,0.07438761741,0.00835914351,0.02225348167,-0.03644897416,0.1325991154,0.02687960118,0.1325991154,1997.600,1755.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8503,85.029999,850300,850301,z0,straight,8.6885996,0,0,0.017092746,0.07385309786,0.008245959878,0.02188214846,-0.03762502223,0.1328356713,0.02043915913,0.1328356713,2023.600,1785.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8504,85.040001,850400,850401,z0,straight,8.6850996,0,0,0.017092746,0.07326180488,0.008127477951,0.02150467038,-0.03771104664,0.1330080628,0.0140476739,0.1330080628,2013.600,1775.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8505,85.050003,850500,850501,z0,straight,8.6850996,0,0,0.017092746,0.07261551172,0.008005221374,0.02113067172,-0.03697204962,0.1331168115,0.007712523919,0.1331168115,2003.600,1765.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8506,85.059998,850600,850601,z0,straight,8.6815996,0,0,0.015625916,0.07192210853,0.00787975546,0.02075113356,-0.03872641549,0.1331625134,0.001435594982,0.1331625134,2064.800,1830.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8507,85.070000,850700,850701,z0,straight,8.6815996,0,0,0.015625916,0.07118015736,0.007751319557,0.02036042139,-0.03923054412,0.1331457496,-0.004776511341,0.1331457496,2054.800,1820.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8508,85.080002,850800,850801,z0,straight,8.6780996,0,0,0.015625916,0.07039527595,0.007619793061,0.01996973343,-0.03876942024,0.1330672055,-0.01092228945,0.1330672055,2044.800,1810.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8509,85.089996,850900,850901,z0,straight,8.6780996,0,0,0.014991126,0.06956907362,0.007486438379,0.01958042197,-0.03893906251,0.1329275519,-0.01699567772,0.1329275519,2067.400,1835.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8510,85.099998,851000,851001,z0,straight,8.6745996,0,0,0.014991126,0.06870806962,0.007351363543,0.01919386722,-0.0382476002,0.1327275336,-0.02299580537,0.1327275336,2057.400,1825.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8511,85.110001,851100,851101,z0,straight,8.6745996,0,0,0.014991126,0.06781450659,0.007215900347,0.01881758496,-0.03692030907,0.1324678957,-0.02891739272,0.1324678957,2047.400,1815.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8512,85.120003,851200,851201,z0,straight,8.6710997,0,0,0.013841589,0.06689618528,0.007080474403,0.01844433323,-0.03757093102,0.132149443,-0.0347603485,0.132149443,2099.100,1865.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8513,85.129997,851300,851301,z0,straight,8.6710997,0,0,0.013841589,0.06595255435,0.00694534881,0.01806940883,-0.03727490455,0.1317729801,-0.04052022472,0.1317729801,2089.100,1855.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8514,85.139999,851400,851401,z0,straight,8.6675997,0,0,0.013841589,0.06498926878,0.006810355,0.01770121977,-0.03626172245,0.1313393116,-0.04619737715,0.1313393116,2079.100,1845.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8515,85.150002,851500,851501,z0,straight,8.6675997,0,0,0.013348333,0.0640078187,0.006676499266,0.01734046265,-0.03577701375,0.1308493167,-0.05178795382,0.1308493167,2096.800,1865.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8516,85.160004,851600,851601,z0,straight,8.6640997,0,0,0.013348333,0.06301421672,0.006543744821,0.01698780619,-0.03466476873,0.1303038448,-0.0572928898,0.1303038448,2086.800,1855.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8517,85.169998,851700,851701,z0,straight,8.6640997,0,0,0.013348333,0.06201016158,0.006413104013,0.01664866693,-0.03310154378,0.1297037601,-0.06270904839,0.1297037601,2076.800,1845.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8518,85.180000,851800,851801,z0,straight,8.6605997,0,0,0.012429328,0.06100227311,0.006284744479,0.01631670259,-0.03317280859,0.1290499568,-0.06803800911,0.1290499568,2120.300,1895.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8519,85.190002,851900,851901,z0,straight,8.6605997,0,0,0.012429328,0.05998971686,0.006158780772,0.01598763838,-0.03253632411,0.128343299,-0.07327733189,0.128343299,2110.300,1885.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8520,85.199997,852000,852001,z0,straight,8.6570997,0,0,0.012429328,0.05897707492,0.006034881342,0.01566773281,-0.03137141094,0.1275846958,-0.07842892408,0.1275846958,2100.300,1875.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8521,85.209999,852100,852101,z0,straight,8.6570997,0,0,0.012007656,0.05796491355,0.005913732573,0.0153568089,-0.03072744608,0.1267750263,-0.08349078149,0.1267750263,2115.700,1890.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8522,85.220001,852200,852201,z0,straight,8.6535997,0,0,0.012007656,0.05695776269,0.005795072298,0.01505481452,-0.02960322425,0.1259151697,-0.08846520633,0.1259151697,2105.700,1880.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8523,85.230003,852300,852301,z0,straight,8.6535997,0,0,0.012007656,0.05595612526,0.00567957852,0.01476587448,-0.02813887037,0.1250060201,-0.09335069358,0.1250060201,2095.700,1870.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8524,85.239998,852400,852401,z0,straight,8.6500998,0,0,0.011139629,0.05496482179,0.005567147862,0.01448325627,-0.02828175947,0.1240484491,-0.09814993292,0.1240484491,2139.800,1915.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8525,85.250000,852500,852501,z0,straight,8.6500998,0,0,0.011139629,0.0539817512,0.005457607098,0.01420238242,-0.02780160494,0.1230433136,-0.102861844,0.1230433136,2129.800,1905.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8526,85.260002,852600,852601,z0,straight,8.6465998,0,0,0.011139629,0.05300973356,0.00535041187,0.01392878033,-0.02685348317,0.1219914928,-0.1074891835,0.1219914928,2119.800,1895.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8527,85.269997,852700,852701,z0,straight,8.6465998,0,0,0.010691034,0.05204795301,0.005245964043,0.01366148237,-0.02652326226,0.1208938211,-0.11203105,0.1208938211,2138.800,1915.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8528,85.279999,852800,852801,z0,straight,8.6430998,0,0,0.010691034,0.05109905452,0.005143779796,0.01339991856,-0.0257218238,0.1197511479,-0.1164902896,0.1197511479,2128.800,1905.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8529,85.290001,852900,852901,z0,straight,8.6430998,0,0,0.010691034,0.05016215891,0.005044287071,0.01314817835,-0.02457959577,0.1185642928,-0.1208662391,0.1185642928,2118.800,1895.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8530,85.300003,853000,853001,z0,straight,8.6395998,0,0,0.0096716676,0.04924025759,0.004947200883,0.01289791148,-0.02535604872,0.1173340902,-0.1251618415,0.1173340902,2178.300,1960.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8531,85.309998,853100,853101,z0,straight,8.6395998,0,0,0.0096716676,0.04832951352,0.004851996899,0.01264353935,-0.02541103959,0.1160613298,-0.1293765754,0.1160613298,2168.300,1950.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8532,85.320000,853200,853201,z0,straight,8.6360998,0,0,0.0096716676,0.04743079469,0.004757942166,0.0123915365,-0.02491086721,0.1147468165,-0.1335131228,0.1147468165,2158.300,1940.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8533,85.330002,853300,853301,z0,straight,8.6360998,0,0,0.0091049829,0.04654202238,0.004665263928,0.01214044448,-0.02520311438,0.1133913323,-0.1375708282,0.1133913323,2189.400,1975.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8534,85.339996,853400,853401,z0,straight,8.6325998,0,0,0.0091049829,0.04566405341,0.004573340062,0.01188952103,-0.02489379607,0.1119956523,-0.1415522546,0.1119956523,2179.400,1965.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8535,85.349998,853500,853501,z0,straight,8.6325998,0,0,0.0091049829,0.04479499906,0.004482493736,0.01164406538,-0.02413433045,0.1105605513,-0.1454566568,0.1105605513,2169.400,1955.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8536,85.360001,853600,853601,z0,straight,8.6290998,0,0,0.0077795903,0.04393649474,0.004392412957,0.01139336266,-0.02584888414,0.1090867743,-0.1492864937,0.1090867743,2264.600,2055.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8537,85.370003,853700,853701,z0,straight,8.6290998,0,0,0.0077795903,0.04308309779,0.004302244633,0.01113041677,-0.02659502998,0.1075750738,-0.1530409604,0.1075750738,2254.600,2045.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8538,85.379997,853800,853801,z0,straight,8.6255999,0,0,0.0077795903,0.0422340855,0.004211159423,0.01086398587,-0.0265824683,0.106026195,-0.1567219645,0.106026195,2244.600,2035.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8539,85.389999,853900,853901,z0,straight,8.6255999,0,0,0.0070413616,0.04138665646,0.004119351972,0.01059254631,-0.02756226063,0.1044408828,-0.1603283435,0.1044408828,2300.000,2090.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8540,85.400002,854000,854001,z0,straight,8.6222,0,0,0.0070413616,0.04054048285,0.004026189446,0.01031554863,-0.02771599777,0.1028198749,-0.1638616771,0.1028198749,2290.000,2080.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8541,85.410004,854100,854101,z0,straight,8.6222,0,0,0.0070413616,0.03969338164,0.003932041116,0.01004032139,-0.02724002488,0.1011639014,-0.1673206389,0.1011639014,2280.000,2070.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8542,85.419998,854200,854201,z0,straight,8.6187,0,0,0.0053524505,0.03884639218,0.00383673585,0.009753753431,-0.02986452729,0.09947370738,-0.1707065701,0.09947370738,2445.600,2245.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8543,85.430000,854300,854301,z0,straight,8.6187,0,0,0.0053524505,0.03799312934,0.003739199834,0.009447433054,-0.03120700084,0.09775002301,-0.1740179062,0.09775002301,2435.600,2235.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8544,85.440002,854400,854401,z0,straight,8.6152,0,0,0.0053524505,0.03713200241,0.003638624912,0.009132976644,-0.03153871,0.09599359334,-0.1772553623,0.09599359334,2425.600,2225.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8545,85.449997,854500,854501,z0,straight,8.6152,0,0,0.0044429419,0.03626028076,0.003535300959,0.008809207007,-0.03302921727,0.09420517087,-0.180416882,0.09420517087,2531.000,2335.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8546,85.459999,854600,854601,z0,straight,8.6117001,0,0,0.0044429419,0.0353772603,0.003428719006,0.00847602915,-0.03344864398,0.09238550812,-0.1835028082,0.09238550812,2521.000,2325.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8547,85.470001,854700,854701,z0,straight,8.6117001,0,0,0.0044429419,0.0344811976,0.003319416894,0.00814296212,-0.03304775804,0.0905353725,-0.1865108907,0.0905353725,2511.000,2315.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8548,85.480003,854800,854801,z0,straight,8.6082001,0,0,0.0024459234,0.03357344866,0.003207476577,0.007795177866,-0.03625334054,0.08865554631,-0.1894413084,0.08865554631,2842.400,2660.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8549,85.489998,854900,854901,z0,straight,8.6082001,0,0,0.0024459234,0.03264763206,0.003091745544,0.007423256058,-0.0378965959,0.08674681932,-0.1922916621,0.08674681932,2832.400,2650.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8550,85.500000,855000,855001,z0,straight,8.6048002,0,0,0.0024459234,0.03170214593,0.002971556736,0.007041340694,-0.03830905631,0.08480998129,-0.195061475,0.08480998129,2822.400,2640.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8551,85.510002,855100,855101,z0,straight,8.6048002,0,0,0.0014184893,0.03073513135,0.002847363008,0.006648878567,-0.03996374831,0.08284586668,-0.1977479309,0.08284586668,3072.700,2900.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8552,85.519997,855200,855201,z0,straight,8.6013002,0,0,0.0014184893,0.02974624,0.002718883799,0.006246337201,-0.0403595306,0.08085530251,-0.200350225,0.08085530251,3062.700,2890.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8553,85.529999,855300,855301,z0,straight,8.6013002,0,0,0.0014184893,0.02873488329,0.002586859278,0.005844885483,-0.03979397565,0.07883915305,-0.2028654367,0.07883915305,3052.700,2880.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8554,85.540001,855400,855401,z0,straight,8.5978003,0,0,-0.00073795131,0.02770325914,0.002451677807,0.005429150071,-0.04306957126,0.07679829001,-0.205292806,0.07679829001,4247.800,4110.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8555,85.550003,855500,855501,z0,straight,8.5978003,0,0,-0.00073795131,0.02664595284,0.002312255558,0.00498940004,-0.04462258518,0.07473360002,-0.2076294124,0.07473360002,4237.800,4100.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8556,85.559998,855600,855601,z0,straight,8.5943003,0,0,-0.00073795131,0.02556204051,0.002168144798,0.004541191738,-0.04482490197,0.07264600694,-0.2098739594,0.07264600694,4227.800,4090.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8557,85.570000,855700,855701,z0,straight,8.5943003,0,0,-0.0017952913,0.02445098385,0.002019968117,0.004084659275,-0.04624795541,0.0705364421,-0.2120232731,0.0705364421,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8558,85.580002,855800,855801,z0,straight,8.5909004,0,0,-0.0017952913,0.02331338264,0.001867700485,0.003620750736,-0.04633862898,0.06840586662,-0.2140759677,0.06840586662,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8559,85.589996,855900,855901,z0,straight,8.5909004,0,0,-0.0017952913,0.02215014398,0.001712236204,0.003161245259,-0.04541940987,0.06625525653,-0.2160289884,0.06625525653,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8560,85.599998,856000,856001,z0,straight,8.5874004,0,0,-0.0039149695,0.02096446045,0.001554239192,0.002691552741,-0.04823540151,0.06408561766,-0.2178811282,0.06408561766,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8561,85.610001,856100,856101,z0,straight,8.5874004,0,0,-0.0039149695,0.01975256391,0.001392796636,0.002202413511,-0.04933675751,0.06189797819,-0.2196295857,0.06189797819,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8562,85.620003,856200,856201,z0,straight,8.5839005,0,0,-0.0039149695,0.01851455495,0.001227703644,0.001709256787,-0.04910359904,0.05969337747,-0.2212728262,0.05969337747,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8563,85.629997,856300,856301,z0,straight,8.5839005,0,0,-0.0049049738,0.01725139469,0.001059679431,0.001212765463,-0.04997061938,0.05747288465,-0.222808063,0.05747288465,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8564,85.639999,856400,856401,z0,straight,8.5804005,0,0,-0.0049049738,0.01596468128,0.0008889305172,0.0007141469978,-0.04956825078,0.05523758382,-0.2242338359,0.05523758382,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8565,85.650002,856500,856501,z0,straight,8.5804005,0,0,-0.0049049738,0.01465669181,0.0007164030685,0.0002245643846,-0.0482144542,0.05298858136,-0.2255476862,0.05298858136,5000.000,5000.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8566,85.660004,856600,856601,z0,straight,8.5769997,0,0,-0.006801005,0.01333142351,0.000542924623,-0.0002686755906,-0.05017740279,0.05072700605,-0.2267485559,0.05072700605,5000.000,4810.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8567,85.669998,856700,856701,z0,straight,8.5769997,0,0,-0.006801005,0.0119870035,0.0003677927598,-0.0007737069973,-0.05060038716,0.0484539941,-0.2278344631,0.0484539941,5000.000,4800.000,5000.000,1
rm,v10,1,1,best,kill,-1.00,0,0,8568,85.680000,856800,856801,z0,straight,8.5734997,0,0,-0.006801005,0.01062447112,0.0001910119172,-0.001276737428,-0.04983700439,0.04617070407,-0.2288042754,0.04617070407,4997.300,4790.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8569,85.690002,856900,856901,z0,straight,8.5734997,0,0,-0.007644109,0.009246029891,1.328604594e-05,-0.001776816323,-0.04998556152,0.04387830198,-0.2296561748,0.04387830198,4599.200,4390.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8570,85.699997,857000,857001,z0,straight,8.5700998,0,0,-0.007644109,0.007853986695,-0.0001650278136,-0.002272765152,-0.04904710874,0.0415779762,-0.230389297,0.0415779762,4589.200,4380.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8571,85.709999,857100,857101,z0,straight,8.5700998,0,0,-0.007644109,0.00645158207,-0.000343069376,-0.002755091991,-0.04730664939,0.03927091882,-0.2310023606,0.03927091882,4579.200,4370.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8572,85.720001,857200,857201,z0,straight,8.5665998,0,0,-0.0091871759,0.005043006036,-0.0005199807929,-0.003233958967,-0.04825854301,0.03695832938,-0.2314949483,0.03695832938,4040.400,3825.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8573,85.730003,857300,857301,z0,straight,8.5665998,0,0,-0.0091871759,0.003628030419,-0.0006962806219,-0.003715997562,-0.0479657352,0.03464142233,-0.2318663895,0.03464142233,4030.400,3815.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8574,85.739998,857400,857401,z0,straight,8.5630999,0,0,-0.0091871759,0.002208244288,-0.0008718323661,-0.004190129228,-0.04672734812,0.03232140839,-0.2321164012,0.03232140839,4020.400,3805.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8575,85.750000,857500,857501,z0,straight,8.5630999,0,0,-0.0098406216,0.0007865610532,-0.001046065474,-0.004655463155,-0.04619016871,0.02999950014,-0.2322446257,0.02999950014,3835.800,3615.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8576,85.760002,857600,857601,z0,straight,8.5597,0,0,-0.0098406216,-0.0006345815491,-0.001218575984,-0.005111110397,-0.04482024163,0.02767692134,-0.2322511226,0.02767692134,3825.800,3605.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8577,85.769997,857700,857701,z0,straight,8.5597,0,0,-0.0098406216,-0.00205161632,-0.001388710574,-0.005549871363,-0.04284963384,0.0253548827,-0.2321361154,0.0253548827,3815.800,3595.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8578,85.779999,857800,857801,z0,straight,8.5562,0,0,-0.010986714,-0.003460844513,-0.0015557101,-0.005979325622,-0.04288944975,0.0230346024,-0.2319001257,0.0230346024,3549.700,3330.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8579,85.790001,857900,857901,z0,straight,8.5562,0,0,-0.010986714,-0.004861405119,-0.001719986089,-0.006404566579,-0.04202693701,0.02071727999,-0.2315440327,0.02071727999,3539.700,3320.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8580,85.800003,858000,858001,z0,straight,8.5528002,0,0,-0.010986714,-0.006251791492,-0.001881358447,-0.006817629561,-0.04049227387,0.01840411872,-0.2310685217,0.01840411872,3529.700,3310.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8581,85.809998,858100,858101,z0,straight,8.5528002,0,0,-0.01145131,-0.007629026193,-0.002039476531,-0.007217956241,-0.03947021067,0.01609630324,-0.2304748148,0.01609630324,3430.800,3205.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8582,85.820000,858200,858201,z0,straight,8.5493002,0,0,-0.01145131,-0.008991178125,-0.002193987835,-0.007605107967,-0.03788011521,0.01379501354,-0.2297639549,0.01379501354,3420.800,3195.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8583,85.830002,858300,858301,z0,straight,8.5493002,0,0,-0.01145131,-0.0103349667,-0.002344524022,-0.007974242792,-0.03589389846,0.01150140911,-0.2289377004,0.01150140911,3410.800,3185.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8584,85.839996,858400,858401,z0,straight,8.5458002,0,0,-0.01224116,-0.01165780891,-0.002490502782,-0.008330808952,-0.03531980887,0.009216639213,-0.2279974371,0.009216639213,3266.000,3040.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8585,85.849998,858500,858501,z0,straight,8.5458002,0,0,-0.01224116,-0.01295845956,-0.002632323187,-0.008678615093,-0.03415641561,0.006941832136,-0.2269454449,0.006941832136,3256.000,3030.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8586,85.860001,858600,858601,z0,straight,8.5424004,0,0,-0.01224116,-0.0142360935,-0.002769837156,-0.009012518451,-0.03256607056,0.004678097554,-0.2257832885,0.004678097554,3246.000,3020.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8587,85.870003,858700,858701,z0,straight,8.5424004,0,0,-0.012554607,-0.015488212,-0.002902952023,-0.009332433343,-0.03135304525,0.002426524647,-0.2245135158,0.002426524647,3187.700,2960.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8588,85.879997,858800,858801,z0,straight,8.5389004,0,0,-0.012554607,-0.01671390794,-0.00303142448,-0.00963839516,-0.02979130112,0.0001881802891,-0.2231379151,0.0001881802891,3177.700,2950.000,5000.000,0
rm,v10,1,1,best,kill,-1.00,0,0,8589,85.889999,858900,858901,z0,straight,8.5389004,0,0,-0.012554607,-0.01791063324,-0.003155177925,-0.009927491657,-0.02799831517,-0.002035891637,-0.2216594219,0.002035891637,3167.700,2940.000,5000.000,0
