scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,vehicle,sample,t_s,ref_step,from_ref_step,vel,ff_ref_0,ff_ref_1,act_out,phys_0_yaw_rate,phys_1_slip,phys_2_steer,phys_3_steer_rate,phys_4_e_y,phys_5_e_y_dot,abs_e_y,ttv_ms,ttpnr_ms,ttv_horizon_ms,ttv_censored
rm,v15,1,1,worst,kill,-1.00,0,0,1489,14.890000,148900,148901,14.3416,0.017200001,-0.0017,0.013373492,0.2270071656,0.00146963587,0.02824158594,-0.1381692141,-0.1090384722,-0.2792488933,0.1090384722,2305.600,2130.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1490,14.900000,149000,149001,14.3736,0.0167,-0.0017,0.013373492,0.2206720263,0.001153796795,0.02688577957,-0.1327067018,-0.1118188351,-0.2766827643,0.1118188351,2295.600,2120.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1491,14.910000,149100,149101,14.3736,0.0167,-0.0017,0.013373492,0.21436432,0.0008498707903,0.02559215575,-0.1258285195,-0.1145737469,-0.274148047,0.1145737469,2285.600,2110.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1492,14.920000,149200,149201,14.4057,0.0162,-0.0017,0.011418997,0.208071366,0.00056448346,0.02435279824,-0.121984899,-0.1172987819,-0.2707170844,0.1172987819,2567.600,2395.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1493,14.930000,149300,149301,14.4057,0.0162,-0.0017,0.011418997,0.2018319666,0.0002924299915,0.02315795608,-0.1167527586,-0.1199897528,-0.2673281133,0.1199897528,2557.600,2385.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1494,14.940000,149400,149401,14.4378,0.015699999,-0.0017,0.011418997,0.1956311613,3.922586257e-05,0.02202151529,-0.1103851646,-0.1226423532,-0.2630524635,0.1226423532,2547.600,2375.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1495,14.950000,149500,149501,14.4378,0.015699999,-0.0017,0.010506338,0.1895085424,-0.0001995138882,0.02094353549,-0.1051497459,-0.1252525449,-0.2588366866,0.1252525449,2705.800,2535.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1496,14.960000,149600,149601,14.4701,0.0153,-0.0017,0.010506338,0.1834504157,-0.0004187024897,0.01992154494,-0.09912787378,-0.1278161556,-0.2537489533,0.1278161556,2695.800,2525.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1497,14.970000,149700,149701,14.4701,0.0153,-0.0017,0.010506338,0.1774933636,-0.0006227652193,0.01896282285,-0.09254953265,-0.1303283125,-0.2485385984,0.1303283125,2685.800,2515.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1498,14.980000,149800,149801,14.5024,0.0148,-0.0017,0.0094115743,0.1716255844,-0.0008067785529,0.01806058362,-0.08790440857,-0.1327840835,-0.2424822301,0.1327840835,2913.500,2740.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1499,14.990000,149900,149901,14.5024,0.0148,-0.0017,0.0094115743,0.1658783108,-0.0009756134241,0.01720706001,-0.08270783722,-0.1351798922,-0.2365418673,0.1351798922,2903.500,2730.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1500,15.000000,150000,150001,14.5347,0.0143,-0.0017,0.0094115743,0.1602376401,-0.001125230803,0.01640781946,-0.07709139585,-0.1375121623,-0.229785338,0.1375121623,2893.500,2720.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1501,15.010000,150100,150101,14.5347,0.0143,-0.0017,0.0097816894,0.1547339112,-0.001259927987,0.01566954143,-0.07053718716,-0.1397776753,-0.22318241,0.1397776753,2799.300,2625.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1502,15.020000,150200,150201,14.5672,0.0138,-0.0017,0.0097816894,0.1493568718,-0.001375403022,0.01499640848,-0.06413150579,-0.1419731677,-0.2157983631,0.1419731677,2789.300,2615.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1503,15.030000,150300,150301,14.5672,0.0138,-0.0017,0.0097816894,0.1441360712,-0.001475562458,0.01438595075,-0.058013428,-0.144095853,-0.208610937,0.144095853,2779.300,2605.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1504,15.040000,150400,150401,14.5997,0.0134,-0.0017,0.0097518768,0.1390608102,-0.001556644449,0.01383469626,-0.05229905248,-0.1461429,-0.2006811649,0.1461429,2775.700,2605.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1505,15.050000,150500,150501,14.5997,0.0134,-0.0017,0.0097518768,0.1341564953,-0.001622776967,0.01333876606,-0.04694909975,-0.1481108218,-0.1927861869,0.1481108218,2765.700,2595.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1506,15.060000,150600,150601,14.6322,0.0129,-0.0017,0.0097518768,0.1294110417,-0.001670832047,0.0128944423,-0.04198012501,-0.1499962658,-0.1841965765,0.1499962658,2755.700,2585.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1507,15.070000,150700,150701,14.6322,0.0129,-0.0017,0.0098674996,0.1248459071,-0.001705045928,0.01249901578,-0.03716661409,-0.1517973393,-0.1759051234,0.1517973393,2721.600,2550.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1508,15.080000,150800,150801,14.6649,0.0124,-0.0017,0.0098674996,0.1204481795,-0.001722693676,0.01214959752,-0.03279110044,-0.1535121799,-0.166967839,0.1535121799,2711.600,2540.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1509,15.090000,150900,150901,14.6649,0.0124,-0.0017,0.0098674996,0.1162360013,-0.00172801537,0.01184175722,-0.02884653583,-0.1551394612,-0.1583843529,0.1551394612,2701.600,2530.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1510,15.100000,151000,151001,14.6976,0.0119,-0.0017,0.010918271,0.1121958569,-0.001718529151,0.01158175617,-0.02318828553,-0.156677857,-0.1492057294,0.156677857,2500.200,2325.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1511,15.110000,151100,151101,14.6976,0.0119,-0.0017,0.010918271,0.1083465964,-0.001697684405,0.01137468498,-0.01837994531,-0.1581265479,-0.1404389143,0.1581265479,2490.200,2315.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1512,15.120000,151200,151201,14.7304,0.0114,-0.0017,0.010918271,0.1046767309,-0.001662848401,0.01121132821,-0.01442103181,-0.1594847888,-0.1311295927,0.1594847888,2480.200,2305.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1513,15.130000,151300,151301,14.7304,0.0114,-0.0017,0.011143946,0.101200588,-0.001617866335,0.01108612586,-0.01072188746,-0.1607523263,-0.1222921461,0.1607523263,2434.600,2260.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1514,15.140000,151400,151401,14.7633,0.0109,-0.0017,0.011143946,0.09790434688,-0.001560691046,0.01099445391,-0.007723979186,-0.1619289815,-0.1129660532,0.1619289815,2424.600,2250.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1515,15.150000,151500,151501,14.7633,0.0109,-0.0017,0.011143946,0.09479865432,-0.001495305682,0.01092961803,-0.005335199181,-0.1630150527,-0.104172498,0.1630150527,2414.600,2240.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1516,15.160000,151600,151601,14.7962,0.0104,-0.0017,0.011391881,0.09186764807,-0.001420082757,0.01088853832,-0.002949613612,-0.164010942,-0.09494358301,0.164010942,2368.000,2195.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1517,15.170000,151700,151701,14.7962,0.0104,-0.0017,0.011391881,0.08911941946,-0.001338878181,0.01086876541,-0.001089317491,-0.1649175286,-0.08630699664,0.1649175286,2358.000,2185.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1518,15.180000,151800,151801,14.8292,0.0098999999,-0.0017,0.011391881,0.08653756976,-0.001250160509,0.01086523104,0.0003141490452,-0.1657357663,-0.07728643715,0.1657357663,2348.000,2175.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1519,15.190000,151900,151901,14.8292,0.0098999999,-0.0017,0.011389242,0.08412750065,-0.001157750259,0.01087379362,0.001343466807,-0.1664670706,-0.06891569495,0.1664670706,2338.400,2165.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1520,15.200000,152000,152001,14.8624,0.0094999997,-0.0017,0.011389242,0.08187174052,-0.001060267445,0.01089112088,0.00207829196,-0.1671129316,-0.06020722911,0.1671129316,2328.400,2155.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1521,15.210000,152100,152101,14.8624,0.0094999997,-0.0017,0.011389242,0.07977385074,-0.0009613653529,0.01091458183,0.002579262713,-0.1676741391,-0.05198404938,0.1676741391,2318.400,2145.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1522,15.220000,152200,152201,14.8955,0.0089999996,-0.0017,0.010934347,0.0778157562,-0.0008597119595,0.01093757525,0.001979400171,-0.1681516021,-0.04347000271,0.1681516021,2372.900,2200.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1523,15.230000,152300,152301,14.8955,0.0089999996,-0.0017,0.010934347,0.07599807531,-0.0007590131136,0.01095458306,0.001441766508,-0.1685477346,-0.03570966423,0.1685477346,2362.900,2190.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1524,15.240000,152400,152401,14.9288,0.0085000005,-0.0017,0.010934347,0.07430174947,-0.0006580597837,0.01096677035,0.001012167078,-0.1688649207,-0.02769823372,0.1688649207,2352.900,2180.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1525,15.250000,152500,152501,14.9288,0.0085000005,-0.0017,0.011048732,0.07272781432,-0.0005600163131,0.0109762596,0.0009023679886,-0.1691060364,-0.02048563957,0.1691060364,2326.700,2150.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1526,15.260000,152600,152601,14.962,0.0080000004,-0.0012000001,0.011048732,0.07125939429,-0.0004632218624,0.01098483894,0.0008143679006,-0.1692738831,-0.0130544072,0.1692738831,2316.700,2140.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1527,15.270000,152700,152701,14.962,0.0080000004,-0.0012000001,0.011048732,0.06989857554,-0.0003703077091,0.01099256426,0.0007317378768,-0.169370532,-0.006241602357,0.169370532,2306.700,2130.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1528,15.280000,152800,152801,14.9816,0.0076000001,-0.0012000001,0.0093699079,0.06862843782,-0.0002797203197,0.01098281983,-0.002728145104,-0.1693980545,0.0007592453621,0.1693980545,2563.300,2390.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1529,15.290000,152900,152901,14.9816,0.0076000001,-0.0012000001,0.0093699079,0.0674412027,-0.0001942650561,0.01094130706,-0.005423248746,-0.1693589836,0.007086826023,0.1693589836,2553.300,2380.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1530,15.300000,153000,153001,15,0.0073000002,-0.00050000002,0.0093699079,0.06631974131,-0.0001139404194,0.01087705325,-0.007307468913,-0.1692557484,0.01358390506,0.1692557484,2543.300,2370.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1531,15.310000,153100,153101,15,0.0073000002,-0.00050000002,0.008485226,0.06525851786,-4.060327774e-05,0.01078850776,-0.01033264771,-0.1690883785,0.01991616003,0.1690883785,2708.500,2540.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1532,15.320000,153200,153201,15,0.0071,-0.00050000002,0.008485226,0.06424186379,2.601243068e-05,0.01067380421,-0.01245530788,-0.1688569039,0.02639962733,0.1688569039,2698.500,2530.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1533,15.330000,153300,153301,15,0.0071,-0.00050000002,0.008485226,0.06326097995,8.544823504e-05,0.01054210681,-0.01376509015,-0.1685620993,0.03258731589,0.1685620993,2688.500,2520.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1534,15.340000,153400,153401,15,0.0068999999,-0.00050000002,0.0077635301,0.06230894849,0.000137627736,0.01039343514,-0.01589814946,-0.1682046801,0.03891538456,0.1682046801,2844.600,2675.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1535,15.350000,153500,153501,15,0.0068999999,-0.00050000002,0.0077635301,0.0613784194,0.0001823790371,0.01022716146,-0.01722233929,-0.1677855253,0.04493905976,0.1677855253,2834.600,2665.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1536,15.360000,153600,153601,15,0.0068000001,-0.00050000002,0.0077635301,0.06046379358,0.0002198565344,0.01005134452,-0.01783820055,-0.1673054397,0.0510988161,0.1673054397,2824.600,2655.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1537,15.370000,153700,153701,15,0.0068000001,-0.00050000002,0.0077868011,0.05956161395,0.000250566256,0.009872420691,-0.01786849834,-0.1667641997,0.05717205256,0.1667641997,2809.000,2640.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1538,15.380000,153800,153801,15,0.0066,-0.00050000002,0.0077868011,0.05867012218,0.0002752399305,0.009695264511,-0.01750800014,-0.1661615521,0.06337530166,0.1661615521,2799.000,2630.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1539,15.390000,153900,153901,15,0.0066,-0.00050000002,0.0077868011,0.0577887632,0.0002947166504,0.009523190558,-0.01686779782,-0.1654984504,0.0692660138,0.1654984504,2789.000,2620.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1540,15.400000,154000,154001,15,0.0063999998,-0.00050000002,0.0078396751,0.05691787601,0.0003098739835,0.00935907755,-0.01592714526,-0.1647757888,0.07528364658,0.1647757888,2766.500,2600.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1541,15.410000,154100,154101,15,0.0063999998,-0.00050000002,0.0078396751,0.05605857447,0.0003216018958,0.009204963222,-0.01488428097,-0.1639945507,0.08098556846,0.1639945507,2756.500,2590.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1542,15.420000,154200,154201,15,0.0063,-0.00050000002,0.0078396751,0.05521233007,0.0003307295847,0.00906154979,-0.01379364263,-0.1631556451,0.08681317419,0.1631556451,2746.500,2580.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1543,15.430000,154300,154301,15,0.0063,-0.00050000002,0.0074231373,0.0543804355,0.0003379319096,0.008924993686,-0.01353014074,-0.1622589678,0.09254390001,0.1622589678,2836.700,2670.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1544,15.440000,154400,154401,15,0.0060999999,-0.00050000002,0.0074231373,0.05356285349,0.0003435408289,0.008791713975,-0.01309275534,-0.1613043547,0.09839382768,0.1613043547,2826.700,2660.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1545,15.450000,154500,154501,15,0.0060999999,-0.00050000002,0.0074231373,0.05275963247,0.0003478591098,0.008663689718,-0.01248949952,-0.1602928936,0.1039198264,0.1602928936,2816.700,2650.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1546,15.460000,154600,154601,15,0.0060000001,-0.00050000002,0.0072107734,0.05197111145,0.000351196155,0.008540180512,-0.0122039523,-0.1592255682,0.1095629483,0.1592255682,2860.700,2695.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1547,15.470000,154700,154701,15,0.0060000001,-0.00050000002,0.0072107734,0.05119722709,0.0003537414013,0.008420246653,-0.01175581384,-0.1581023484,0.1151005104,0.1581023484,2850.700,2685.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1548,15.480000,154800,154801,15,0.0057999999,-0.00050000002,0.0072107734,0.05043814704,0.0003557016607,0.008305511437,-0.01117304247,-0.1569231749,0.1207485422,0.1569231749,2840.700,2675.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1549,15.490000,154900,154901,15,0.0057999999,-0.00050000002,0.0068458142,0.04969411343,0.0003572632559,0.008193451911,-0.01123821363,-0.1556892097,0.1260638088,0.1556892097,2928.200,2765.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1550,15.500000,155000,155001,15,0.0055999998,-0.00050000002,0.0068458142,0.04896438122,0.0003584038059,0.008081629872,-0.01108776871,-0.1544015259,0.1314850897,0.1544015259,2918.200,2755.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1551,15.510000,155100,155101,15,0.0055999998,-0.00050000002,0.0068458142,0.04824844375,0.0003591481072,0.007972352207,-0.01074009761,-0.1530613452,0.1365693063,0.1530613452,2908.200,2745.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1552,15.520000,155200,155201,15,0.0055,-0.00050000002,0.006810104,0.04754629359,0.0003596075985,0.007866934873,-0.01032545231,-0.1516697854,0.1417576224,0.1516697854,2908.000,2745.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1553,15.530000,155300,155301,15,0.0055,-0.00050000002,0.006810104,0.04685818031,0.0003599226766,0.007766221184,-0.009801940061,-0.1502269506,0.1468274593,0.1502269506,2898.000,2735.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1554,15.540000,155400,155401,15,0.0052999998,-0.00050000002,0.006810104,0.0461845845,0.0003602595825,0.0076711406,-0.009204839356,-0.1487329006,0.1519949436,0.1487329006,2888.000,2725.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1555,15.550000,155500,155501,15,0.0052999998,-0.00050000002,0.006493242,0.0455259271,0.0003607460239,0.007579116151,-0.009204358794,-0.1471889168,0.1568168402,0.1471889168,2967.500,2805.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1556,15.560000,155600,155601,15,0.0051000002,-0.00050000002,0.006493242,0.04488166422,0.0003613154695,0.007487731054,-0.009043171071,-0.145596236,0.1617319435,0.145596236,2957.500,2795.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1557,15.570000,155700,155701,15,0.0051000002,-0.00050000002,0.006493242,0.04425138608,0.00036193509,0.007398754824,-0.008731055073,-0.1439561695,0.1662971377,0.1439561695,2947.500,2785.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1558,15.580000,155800,155801,15,0.0049999999,-0.00050000002,0.0065010553,0.04363508895,0.0003626503749,0.007313537411,-0.008297857828,-0.1422699839,0.1709535867,0.1422699839,2935.300,2770.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1559,15.590000,155900,155901,15,0.0049999999,-0.00050000002,0.0065010553,0.04303305969,0.0003635551548,0.007233012468,-0.007798922248,-0.1405378878,0.1754786521,0.1405378878,2925.300,2760.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1560,15.600000,156000,156001,15,0.0048000002,-0.00050000002,0.0065010553,0.04244576022,0.000364761625,0.007157682907,-0.007262698375,-0.1387601048,0.1800884306,0.1387601048,2915.300,2750.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1561,15.610000,156100,156101,15,0.0048000002,-0.00050000002,0.0061999587,0.04187349975,0.0003663359385,0.007084821351,-0.007316963281,-0.1369380355,0.1843396723,0.1369380355,2993.800,2830.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1562,15.620000,156200,156201,15,0.0046000001,-0.00050000002,0.0061999587,0.04131561145,0.0003681560047,0.007011933252,-0.00723482715,-0.135073036,0.1886711568,0.135073036,2983.800,2820.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1563,15.630000,156300,156301,15,0.0046000001,-0.00050000002,0.0061999587,0.04077150673,0.0003701325331,0.006940566469,-0.007019863464,-0.1331665516,0.1926397979,0.1331665516,2973.800,2810.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1564,15.640000,156400,156401,15,0.0044999998,-0.00050000002,0.0062321862,0.04024098441,0.0003722580441,0.006872168276,-0.006645981688,-0.1312199682,0.1966867745,0.1312199682,2954.100,2790.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1565,15.650000,156500,156501,15,0.0044999998,-0.00050000002,0.0062321862,0.03972420096,0.0003745908907,0.006807793863,-0.00622351747,-0.1292336583,0.2005895674,0.1292336583,2944.100,2780.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1566,15.660000,156600,156601,15,0.0043000001,-0.00050000002,0.0062321862,0.03922145441,0.000377209275,0.006747775711,-0.00577757135,-0.12720792,0.2045643181,0.12720792,2934.100,2770.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1567,15.670000,156700,156701,15,0.0043000001,-0.00050000002,0.0059367907,0.03873286396,0.0003801450366,0.006689334754,-0.005918947048,-0.1251443177,0.2081679106,0.1251443177,3013.800,2850.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1568,15.680000,156800,156801,15,0.0041,-0.00050000002,0.0059367907,0.03825759143,0.0003832468647,0.006629962008,-0.005930574611,-0.1230443269,0.2118392885,0.1230443269,3003.800,2840.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1569,15.690000,156900,156901,15,0.0041,-0.00050000002,0.0059367907,0.03779486567,0.0003863989259,0.006571153179,-0.005812946241,-0.120909512,0.2151355147,0.120909512,2993.800,2830.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1570,15.700000,157000,157001,15,0.0040000002,-0.00050000002,0.0059611541,0.03734428436,0.0003895687696,0.006514255889,-0.005552825518,-0.1187413856,0.2184979767,0.1187413856,2976.300,2815.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1571,15.710000,157100,157101,15,0.0040000002,-0.00050000002,0.0059611541,0.03690578789,0.0003927890793,0.006460264325,-0.005238910671,-0.116540432,0.2217043787,0.116540432,2966.300,2805.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1572,15.720000,157200,157201,15,0.0038000001,-0.00050000002,0.0059611541,0.03647948429,0.0003961180919,0.006409578957,-0.004894466139,-0.1143070832,0.2249711305,0.1143070832,2956.300,2795.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1573,15.730000,157300,157301,15,0.0038000001,-0.00050000002,0.005652356,0.03606530279,0.0003995726292,0.006359358784,-0.00515696127,-0.1120430008,0.2278554142,0.1120430008,3043.800,2885.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1574,15.740000,157400,157401,15,0.0035999999,-0.00050000002,0.005652356,0.0356622003,0.0004029847041,0.006307056174,-0.005276162177,-0.1097497717,0.2307964861,0.1097497717,3033.800,2875.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1575,15.750000,157500,157501,15,0.0035999999,-0.00050000002,0.005652356,0.03526923433,0.00040622917,0.006254311185,-0.00525228167,-0.1074290797,0.2333517522,0.1074290797,3023.800,2865.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1576,15.760000,157600,157601,15,0.0035000001,-0.00050000002,0.0056316191,0.03488584608,0.0004092660965,0.006202155724,-0.005164535251,-0.1050825417,0.2359629869,0.1050825417,3020.500,2860.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1577,15.770000,157700,157701,15,0.0035000001,-0.00050000002,0.0056316191,0.0345116891,0.0004121005477,0.006151312497,-0.004991781432,-0.1027107313,0.2384082824,0.1027107313,3010.500,2850.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1578,15.780000,157800,157801,15,0.0033,-0.00050000002,0.0056316191,0.0341466479,0.0004147754516,0.006102525163,-0.004757334944,-0.1003141925,0.2409045249,0.1003141925,3000.500,2840.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1579,15.790000,157900,157901,15,0.0033,-0.00050000002,0.0052914568,0.03379049152,0.0004173053021,0.006052922923,-0.005167564843,-0.09789466858,0.2430093437,0.09789466858,3108.100,2955.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,1580,15.800000,158000,158001,15,0.0031000001,-0.00050000002,0.0052914568,0.03344197571,0.0004195137008,0.005999920424,-0.005399630871,-0.09545382857,0.2451625019,0.09545382857,3098.100,2945.000,5000.000,0
