variant,zone_consts,zone,extra_ms,phase,age_path_ms,total_hard,z0_hard,z1_hard,z2_hard,z3_hard,soft_pct,fleet_max_ey_m,profile,duration_s,git_sha
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,2.0,180.5,58,0,0,0,58,10.8,0.9082,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,3.0,180.5,59,0,0,0,59,10.87,0.9127,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,4.0,180.5,63,0,0,0,63,10.92,0.9172,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,5.0,180.5,64,0,0,0,64,10.98,0.9217,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,6.0,180.5,65,0,0,0,65,11.02,0.9262,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,7.0,180.5,67,0,0,0,67,11.12,0.9308,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,8.0,180.5,68,0,0,0,68,11.17,0.9353,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,9.0,180.5,71,0,0,0,71,11.23,0.9399,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,10.0,180.5,73,0,0,0,73,11.26,0.9445,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,11.0,180.5,74,0,0,0,74,11.29,0.9492,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,12.0,180.5,75,0,0,0,75,11.39,0.9538,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,13.0,180.5,76,0,0,0,76,11.41,0.9585,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,14.0,180.5,78,0,0,0,78,11.47,0.9632,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,15.0,180.5,80,0,0,0,80,11.54,0.9677,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,16.0,180.5,81,0,0,0,81,11.58,0.9724,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,17.0,180.5,82,0,0,0,82,11.62,0.9771,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,18.0,180.5,84,0,0,0,84,11.66,0.9819,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,19.0,180.5,85,0,0,0,85,11.72,0.9867,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,90,19.9,180.5,86,0,0,0,86,11.75,0.991,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,0.0,190.5,82,0,0,0,82,11.12,0.9523,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,1.0,190.5,84,0,0,0,84,11.16,0.9571,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,2.0,190.5,84,0,0,0,84,11.19,0.9618,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,3.0,190.5,85,0,0,0,85,11.27,0.9666,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,4.0,190.5,86,0,0,0,86,11.33,0.9714,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,5.0,190.5,87,0,0,0,87,11.38,0.9762,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,6.0,190.5,90,0,0,0,90,11.44,0.9811,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,7.0,190.5,94,0,0,0,94,11.48,0.9859,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,8.0,190.5,97,0,0,0,97,11.54,0.9908,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,9.0,190.5,100,0,0,0,100,11.6,0.9957,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,10.0,190.5,101,0,0,0,101,11.65,1.0007,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,11.0,190.5,104,0,0,0,104,11.68,1.0056,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,12.0,190.5,105,0,0,0,105,11.71,1.0105,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,13.0,190.5,108,0,0,0,108,11.79,1.0155,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,14.0,190.5,110,0,0,0,110,11.83,1.0205,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,15.0,190.5,113,0,0,0,113,11.88,1.0253,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,16.0,190.5,113,0,0,0,113,11.91,1.0303,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,17.0,190.5,115,0,0,0,115,11.98,1.0354,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,18.0,190.5,117,0,0,0,117,12.02,1.0404,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,19.0,190.5,118,0,0,0,118,12.04,1.0455,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",3,100,19.9,190.5,119,0,0,0,119,12.14,1.0501,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,0.0,150.5,0,0,0,0,0,4.44,0.4398,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,1.0,150.5,0,0,0,0,0,4.48,0.4446,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,2.0,150.5,0,0,0,0,0,4.54,0.4494,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,3.0,150.5,0,0,0,0,0,4.61,0.4543,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,4.0,150.5,0,0,0,0,0,4.65,0.4591,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,5.0,150.5,0,0,0,0,0,4.71,0.4639,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,6.0,150.5,0,0,0,0,0,4.76,0.4687,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,7.0,150.5,0,0,0,0,0,4.84,0.4736,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,8.0,150.5,0,0,0,0,0,4.85,0.4784,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,9.0,150.5,0,0,0,0,0,4.89,0.4833,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,10.0,150.5,0,0,0,0,0,4.98,0.4881,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,11.0,150.5,0,0,0,0,0,5.08,0.4929,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,12.0,150.5,0,0,0,0,0,5.17,0.4978,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,13.0,150.5,0,0,0,0,0,5.24,0.5027,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,14.0,150.5,0,0,0,0,0,5.33,0.5075,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,15.0,150.5,0,0,0,0,0,5.4,0.5124,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,16.0,150.5,0,0,0,0,0,5.48,0.5172,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,17.0,150.5,0,0,0,0,0,5.59,0.5221,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,18.0,150.5,0,0,0,0,0,5.68,0.527,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,19.0,150.5,0,0,0,0,0,5.77,0.5318,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,60,19.9,150.5,0,0,0,0,0,5.84,0.5362,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,0.0,160.5,0,0,0,0,0,4.76,0.4399,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,1.0,160.5,0,0,0,0,0,4.82,0.4447,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,2.0,160.5,0,0,0,0,0,4.92,0.4495,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,3.0,160.5,0,0,0,0,0,4.99,0.4543,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,4.0,160.5,0,0,0,0,0,5.03,0.4591,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,5.0,160.5,0,0,0,0,0,5.09,0.464,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,6.0,160.5,0,0,0,0,0,5.17,0.4688,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,7.0,160.5,0,0,0,0,0,5.23,0.4736,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,8.0,160.5,0,0,0,0,0,5.28,0.4785,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,9.0,160.5,0,0,0,0,0,5.33,0.4833,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,10.0,160.5,0,0,0,0,0,5.4,0.4882,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,11.0,160.5,0,0,0,0,0,5.44,0.493,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,12.0,160.5,0,0,0,0,0,5.52,0.4979,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,13.0,160.5,0,0,0,0,0,5.53,0.5027,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,14.0,160.5,0,0,0,0,0,5.61,0.5076,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,15.0,160.5,0,0,0,0,0,5.67,0.5124,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,16.0,160.5,0,0,0,0,0,5.74,0.5173,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,17.0,160.5,0,0,0,0,0,5.82,0.5222,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,18.0,160.5,0,0,0,0,0,5.92,0.527,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,19.0,160.5,0,0,0,0,0,6.0,0.5319,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,70,19.9,160.5,0,0,0,0,0,6.05,0.5363,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,0.0,170.5,0,0,0,0,0,5.04,0.4398,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,1.0,170.5,0,0,0,0,0,5.09,0.4447,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,2.0,170.5,0,0,0,0,0,5.15,0.4495,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,3.0,170.5,0,0,0,0,0,5.23,0.4543,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,4.0,170.5,0,0,0,0,0,5.26,0.4591,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,5.0,170.5,0,0,0,0,0,5.33,0.464,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,6.0,170.5,0,0,0,0,0,5.37,0.4688,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,7.0,170.5,0,0,0,0,0,5.42,0.4736,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,8.0,170.5,0,0,0,0,0,5.48,0.4785,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,9.0,170.5,0,0,0,0,0,5.52,0.4833,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,10.0,170.5,0,0,0,0,0,5.58,0.4882,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,11.0,170.5,0,0,0,0,0,5.64,0.493,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,12.0,170.5,0,0,0,0,0,5.68,0.4979,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,13.0,170.5,0,0,0,0,0,5.71,0.5027,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,14.0,170.5,0,0,0,0,0,5.77,0.5076,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,15.0,170.5,0,0,0,0,0,5.83,0.5124,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,16.0,170.5,0,0,0,0,0,5.91,0.5173,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,17.0,170.5,0,0,0,0,0,5.97,0.5221,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,18.0,170.5,0,0,0,0,0,6.06,0.527,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,19.0,170.5,0,0,0,0,0,6.13,0.5319,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,80,19.9,170.5,0,0,0,0,0,6.18,0.5363,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,0.0,180.5,0,0,0,0,0,5.22,0.4398,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,1.0,180.5,0,0,0,0,0,5.26,0.4446,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,2.0,180.5,0,0,0,0,0,5.33,0.4494,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,3.0,180.5,0,0,0,0,0,5.38,0.4543,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,4.0,180.5,0,0,0,0,0,5.43,0.4591,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,5.0,180.5,0,0,0,0,0,5.46,0.4639,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,6.0,180.5,0,0,0,0,0,5.54,0.4688,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,7.0,180.5,0,0,0,0,0,5.59,0.4736,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,8.0,180.5,0,0,0,0,0,5.6,0.4784,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,9.0,180.5,0,0,0,0,0,5.66,0.4833,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,10.0,180.5,0,0,0,0,0,5.71,0.4881,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,11.0,180.5,0,0,0,0,0,5.77,0.493,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,12.0,180.5,0,0,0,0,0,5.81,0.4978,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,13.0,180.5,0,0,0,0,0,5.84,0.5027,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,14.0,180.5,0,0,0,0,0,5.89,0.5075,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,15.0,180.5,0,0,0,0,0,5.94,0.5124,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,16.0,180.5,0,0,0,0,0,6.02,0.5173,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,17.0,180.5,0,0,0,0,0,6.09,0.5221,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,18.0,180.5,0,0,0,0,0,6.18,0.527,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,19.0,180.5,0,0,0,0,0,6.24,0.5319,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,90,19.9,180.5,0,0,0,0,0,6.29,0.5363,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,0.0,190.5,0,0,0,0,0,5.37,0.4398,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,1.0,190.5,0,0,0,0,0,5.4,0.4446,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,2.0,190.5,0,0,0,0,0,5.46,0.4494,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,3.0,190.5,0,0,0,0,0,5.52,0.4543,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,4.0,190.5,0,0,0,0,0,5.56,0.4591,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,5.0,190.5,0,0,0,0,0,5.61,0.4639,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,6.0,190.5,0,0,0,0,0,5.64,0.4687,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,7.0,190.5,0,0,0,0,0,5.72,0.4736,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,8.0,190.5,0,0,0,0,0,5.75,0.4784,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,9.0,190.5,0,0,0,0,0,5.78,0.4833,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,10.0,190.5,0,0,0,0,0,5.84,0.4881,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,11.0,190.5,0,0,0,0,0,5.87,0.4929,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,12.0,190.5,0,0,0,0,0,5.93,0.4978,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,13.0,190.5,0,0,0,0,0,5.95,0.5026,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,14.0,190.5,0,0,0,0,0,6.01,0.5075,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,15.0,190.5,0,0,0,0,0,6.04,0.5124,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,16.0,190.5,0,0,0,0,0,6.12,0.5172,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,17.0,190.5,0,0,0,0,0,6.18,0.5221,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,18.0,190.5,0,0,0,0,0,6.28,0.527,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,19.0,190.5,0,0,0,0,0,6.34,0.5318,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,100,19.9,190.5,0,0,0,0,0,6.39,0.5362,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,0.0,200.5,0,0,0,0,0,5.48,0.4396,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,1.0,200.5,0,0,0,0,0,5.52,0.4444,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,2.0,200.5,0,0,0,0,0,5.59,0.4492,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,3.0,200.5,0,0,0,0,0,5.64,0.454,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,4.0,200.5,0,0,0,0,0,5.67,0.4589,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,5.0,200.5,0,0,0,0,0,5.69,0.4637,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,6.0,200.5,0,0,0,0,0,5.77,0.4685,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,7.0,200.5,0,0,0,0,0,5.81,0.4734,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,8.0,200.5,0,0,0,0,0,5.85,0.4782,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,9.0,200.5,0,0,0,0,0,5.88,0.4831,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,10.0,200.5,0,0,0,0,0,5.95,0.4879,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,11.0,200.5,0,0,0,0,0,6.01,0.4927,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,12.0,200.5,0,0,0,0,0,6.02,0.4976,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,13.0,200.5,0,0,0,0,0,6.06,0.5024,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,14.0,200.5,0,0,0,0,0,6.11,0.5073,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,15.0,200.5,0,0,0,0,0,6.14,0.5122,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,16.0,200.5,0,0,0,0,0,6.21,0.517,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,17.0,200.5,0,0,0,0,0,6.29,0.5219,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,18.0,200.5,0,0,0,0,0,6.36,0.5268,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,19.0,200.5,0,0,0,0,0,6.43,0.5316,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,110,19.9,200.5,0,0,0,0,0,6.48,0.536,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,0.0,210.5,0,0,0,0,0,5.59,0.4392,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,1.0,210.5,0,0,0,0,0,5.63,0.444,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,2.0,210.5,0,0,0,0,0,5.69,0.4488,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,3.0,210.5,0,0,0,0,0,5.73,0.4536,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,4.0,210.5,0,0,0,0,0,5.78,0.4585,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,5.0,210.5,0,0,0,0,0,5.82,0.4633,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,6.0,210.5,0,0,0,0,0,5.85,0.4681,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,7.0,210.5,0,0,0,0,0,5.92,0.473,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,8.0,210.5,0,0,0,0,0,5.97,0.4778,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,9.0,210.5,0,0,0,0,0,5.98,0.4827,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,10.0,210.5,0,0,0,0,0,6.03,0.4875,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,11.0,210.5,0,0,0,0,0,6.09,0.4923,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,12.0,210.5,0,0,0,0,0,6.12,0.4972,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,13.0,210.5,0,0,0,0,0,6.16,0.502,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,14.0,210.5,0,0,0,0,0,6.19,0.5069,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,15.0,210.5,0,0,0,0,0,6.23,0.5118,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,16.0,210.5,0,0,0,0,0,6.33,0.5166,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,17.0,210.5,0,0,0,0,0,6.46,0.5215,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,18.0,210.5,0,0,0,0,0,6.55,0.5264,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,19.0,210.5,0,0,0,0,0,6.64,0.5312,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,120,19.9,210.5,0,0,0,0,0,6.67,0.5356,12.5,95,da06be4-dirty
times_x1.5,"0.0215,0.0035,0.004,75,150,525",2,130,0.0,220.5,0,0,0,0,0,5.72,0.4385,12.5,95,da06be4-dirty
